# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    3.72500000e+00  3.28806594e-02  1.90697295e-02  2.04200921e-02  9.04832180e-02  1.08901972e-04  -1.90394211e-01  1.07725647e+00  2.70669114e-01
    3.75000000e+00  3.32971848e-02  1.94385620e-02  2.08374929e-02  9.00448944e-02  1.08325028e-04  -1.91886109e-01  1.07816218e+00  2.69756852e-01
    3.77500000e+00  3.37131674e-02  1.98094658e-02  2.12579783e-02  8.96075099e-02  1.07696961e-04  -1.93374156e-01  1.07906749e+00  2.68852624e-01
    3.80000000e+00  3.41285599e-02  2.01823936e-02  2.16815012e-02  8.91710217e-02  1.07108797e-04  -1.94857824e-01  1.07997230e+00  2.67956108e-01
    3.82500000e+00  3.45432697e-02  2.05572574e-02  2.21079726e-02  8.87356296e-02  1.06477226e-04  -1.96337194e-01  1.08087653e+00  2.67067161e-01
    3.85000000e+00  3.49572424e-02  2.09339799e-02  2.25373138e-02  8.83011925e-02  1.05831956e-04  -1.97812585e-01  1.08178016e+00  2.66186063e-01
    3.87500000e+00  3.53704114e-02  2.13124785e-02  2.29694334e-02  8.78677260e-02  1.05169251e-04  -1.99283732e-01  1.08268309e+00  2.65312591e-01
    3.90000000e+00  3.57827328e-02  2.16926987e-02  2.34042758e-02  8.74352422e-02  1.04580344e-04  -2.00750439e-01  1.08358526e+00  2.64446487e-01
    3.92500000e+00  3.61941158e-02  2.20745401e-02  2.38417356e-02  8.70037888e-02  1.03982841e-04  -2.02212620e-01  1.08448658e+00  2.63587641e-01
    3.95000000e+00  3.66045105e-02  2.24579343e-02  2.42817478e-02  8.65733668e-02  1.03402209e-04  -2.03670764e-01  1.08538697e+00  2.62736305e-01
    3.97500000e+00  3.70138364e-02  2.28427922e-02  2.47242144e-02  8.61440716e-02  1.02796925e-04  -2.05124516e-01  1.08628634e+00  2.61892262e-01
    4.00000000e+00  3.74220413e-02  2.32290546e-02  2.51690705e-02  8.57158403e-02  1.02104050e-04  -2.06573279e-01  1.08718468e+00  2.61055290e-01
    4.02500000e+00  3.78290541e-02  2.36166435e-02  2.56162287e-02  8.52886246e-02  1.01417217e-04  -2.08016383e-01  1.08808192e+00  2.60225294e-01
    4.05000000e+00  3.82348217e-02  2.40054937e-02  2.60656194e-02  8.48624743e-02  1.00789718e-04  -2.09453561e-01  1.08897795e+00  2.59402478e-01
    4.07500000e+00  3.86392715e-02  2.43955287e-02  2.65171562e-02  8.44374265e-02  1.00171260e-04  -2.10884304e-01  1.08987269e+00  2.58586661e-01
    4.10000000e+00  3.90423347e-02  2.47866730e-02  2.69707494e-02  8.40135203e-02  9.95816789e-05  -2.12307819e-01  1.09076601e+00  2.57777644e-01
    4.12500000e+00  3.94439700e-02  2.51788706e-02  2.74263276e-02  8.35908306e-02  9.89571156e-05  -2.13723695e-01  1.09165782e+00  2.56975324e-01
    4.15000000e+00  3.98441298e-02  2.55720578e-02  2.78838151e-02  8.31693616e-02  9.82609860e-05  -2.15131807e-01  1.09254811e+00  2.56179856e-01
    4.17500000e+00  4.02427543e-02  2.59661410e-02  2.83430855e-02  8.27490130e-02  9.76116371e-05  -2.16532580e-01  1.09343686e+00  2.55391100e-01
    4.20000000e+00  4.06398037e-02  2.63610431e-02  2.88040298e-02  8.23297777e-02  9.69833554e-05  -2.17926257e-01  1.09432398e+00  2.54608884e-01
    4.22500000e+00  4.10352644e-02  2.67567277e-02  2.92665950e-02  8.19117275e-02  9.63706805e-05  -2.19312372e-01  1.09520944e+00  2.53833084e-01
    4.25000000e+00  4.14291126e-02  2.71531377e-02  2.97307112e-02  8.14949428e-02  9.57920021e-05  -2.20690765e-01  1.09609312e+00  2.53063832e-01
    4.27500000e+00  4.18212870e-02  2.75501759e-02  3.01962567e-02  8.10793911e-02  9.51877797e-05  -2.22061205e-01  1.09697496e+00  2.52301037e-01
    4.30000000e+00  4.22117362e-02  2.79477392e-02  3.06630992e-02  8.06651189e-02  9.45206304e-05  -2.23423906e-01  1.09785494e+00  2.51544547e-01
    4.32500000e+00  4.26004248e-02  2.83457559e-02  3.11311473e-02  8.02520565e-02  9.38432044e-05  -2.24778323e-01  1.09873306e+00  2.50794245e-01
    4.35000000e+00  4.29873414e-02  2.87441705e-02  3.16003273e-02  7.98401577e-02  9.31823666e-05  -2.26124205e-01  1.09960921e+00  2.50050186e-01
    4.37500000e+00  4.33724508e-02  2.91429163e-02  3.20705576e-02  7.94295061e-02  9.25473585e-05  -2.27461339e-01  1.10048332e+00  2.49312352e-01
    4.40000000e+00  4.37556883e-02  2.95419105e-02  3.25417388e-02  7.90201249e-02  9.19734546e-05  -2.28789567e-01  1.10135532e+00  2.48580609e-01
    4.42500000e+00  4.41369900e-02  2.99410679e-02  3.30137665e-02  7.86120497e-02  9.13578624e-05  -2.30108382e-01  1.10222512e+00  2.47854845e-01
    4.45000000e+00  4.45163087e-02  3.03403124e-02  3.34865450e-02  7.82051748e-02  9.06410068e-05  -2.31417516e-01  1.10309274e+00  2.47135030e-01
    4.47500000e+00  4.48936372e-02  3.07396077e-02  3.39600246e-02  7.77995746e-02  8.99584092e-05  -2.32716510e-01  1.10395816e+00  2.46421207e-01
    4.50000000e+00  4.52689096e-02  3.11388550e-02  3.44340710e-02  7.73951831e-02  8.92983077e-05  -2.34004920e-01  1.10482129e+00  2.45713244e-01
    4.52500000e+00  4.56420808e-02  3.15379847e-02  3.49085861e-02  7.69920576e-02  8.86728125e-05  -2.35282749e-01  1.10568208e+00  2.45011045e-01
    4.55000000e+00  4.60131084e-02  3.19369313e-02  3.53834752e-02  7.65902319e-02  8.81176870e-05  -2.36549852e-01  1.10654043e+00  2.44314528e-01
    4.57500000e+00  4.63819777e-02  3.23356392e-02  3.58586473e-02  7.61896996e-02  8.75390434e-05  -2.37805929e-01  1.10739630e+00  2.43623767e-01
    4.60000000e+00  4.67486895e-02  3.27340695e-02  3.63340308e-02  7.57904270e-02  8.68500774e-05  -2.39050796e-01  1.10824971e+00  2.42938662e-01
    4.62500000e+00  4.71132046e-02  3.31321456e-02  3.68095094e-02  7.53924066e-02  8.61357378e-05  -2.40284313e-01  1.10910063e+00  2.42259123e-01
    4.65000000e+00  4.74754915e-02  3.35297895e-02  3.72849628e-02  7.49956644e-02  8.55125266e-05  -2.41506413e-01  1.10994901e+00  2.41585069e-01
    4.67500000e+00  4.78355430e-02  3.39269481e-02  3.77603031e-02  7.46002013e-02  8.49313623e-05  -2.42716806e-01  1.11079476e+00  2.40916487e-01
    4.70000000e+00  4.81933617e-02  3.43235768e-02  3.82354587e-02  7.42060813e-02  8.43373211e-05  -2.43915285e-01  1.11163780e+00  2.40253401e-01
